Timestamp,Container,CPU,Memory Usage
2024-07-01 12:37:36,docker_controller_1,0.50,26.27
2024-07-01 12:37:36,docker_pgbouncer_1,0.03,1.34
2024-07-01 12:37:36,docker_postgres_1,0.03,35.91
2024-07-01 12:37:36,docker_cache_1,0.37,985.30
2024-07-01 12:37:49,docker_detector_1,704.34,1.02
2024-07-01 12:37:49,docker_combiner_1,0.41,62.03
2024-07-01 12:37:49,docker_extractor_1,0.60,97.63
2024-07-01 12:37:49,docker_minion_1,0.27,26.70
2024-07-01 12:37:49,docker_controller_1,0.57,26.27
2024-07-01 12:37:49,docker_pgbouncer_1,0.03,1.34
2024-07-01 12:37:49,docker_postgres_1,0.00,35.92
2024-07-01 12:37:49,docker_cache_1,87.65,992.50
2024-07-01 12:38:01,docker_detector_1,0.32,1.02
2024-07-01 12:38:01,docker_combiner_1,79.37,64.48
2024-07-01 12:38:01,docker_extractor_1,0.36,97.62
2024-07-01 12:38:01,docker_minion_1,5.73,26.70
2024-07-01 12:38:01,docker_controller_1,4.19,26.27
2024-07-01 12:38:01,docker_pgbouncer_1,2.10,1.34
2024-07-01 12:38:01,docker_postgres_1,1.67,35.91
2024-07-01 12:38:01,docker_cache_1,72.40,992.30
2024-07-01 12:38:14,docker_detector_1,267.79,1.01
2024-07-01 12:38:14,docker_combiner_1,0.25,64.48
2024-07-01 12:38:14,docker_extractor_1,0.34,98.59
2024-07-01 12:38:14,docker_minion_1,0.16,26.71
2024-07-01 12:38:14,docker_controller_1,0.29,26.27
2024-07-01 12:38:14,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:38:14,docker_postgres_1,0.02,35.91
2024-07-01 12:38:14,docker_cache_1,0.39,985.30
2024-07-01 12:38:27,docker_detector_1,791.04,1.01
2024-07-01 12:38:27,docker_combiner_1,0.46,64.48
2024-07-01 12:38:27,docker_extractor_1,0.62,98.59
2024-07-01 12:38:27,docker_minion_1,0.28,26.71
2024-07-01 12:38:27,docker_controller_1,0.67,26.27
2024-07-01 12:38:27,docker_pgbouncer_1,0.05,1.33
2024-07-01 12:38:27,docker_postgres_1,0.00,35.98
2024-07-01 12:38:27,docker_cache_1,0.37,968.30
2024-07-01 12:38:39,docker_detector_1,527.44,1.01
2024-07-01 12:38:39,docker_combiner_1,0.27,66.99
2024-07-01 12:38:39,docker_extractor_1,0.41,91.45
2024-07-01 12:38:39,docker_minion_1,0.21,26.71
2024-07-01 12:38:39,docker_controller_1,0.69,26.26
2024-07-01 12:38:39,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:38:39,docker_postgres_1,0.02,35.91
2024-07-01 12:38:39,docker_cache_1,71.04,991.80
2024-07-01 12:38:52,docker_detector_1,621.45,1.07
2024-07-01 12:38:52,docker_combiner_1,0.37,66.99
2024-07-01 12:38:52,docker_extractor_1,0.43,91.45
2024-07-01 12:38:52,docker_minion_1,0.25,26.71
2024-07-01 12:38:52,docker_controller_1,0.44,26.26
2024-07-01 12:38:52,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:38:52,docker_postgres_1,0.00,35.91
2024-07-01 12:38:52,docker_cache_1,65.52,962.70
2024-07-01 12:39:05,docker_detector_1,187.01,1.01
2024-07-01 12:39:05,docker_combiner_1,0.23,69.50
2024-07-01 12:39:05,docker_extractor_1,0.56,98.57
2024-07-01 12:39:05,docker_minion_1,3.18,26.72
2024-07-01 12:39:05,docker_controller_1,2.57,26.27
2024-07-01 12:39:05,docker_pgbouncer_1,1.31,1.34
2024-07-01 12:39:05,docker_postgres_1,0.98,35.91
2024-07-01 12:39:05,docker_cache_1,2.83,978.90
2024-07-01 12:39:17,docker_detector_1,720.01,1.05
2024-07-01 12:39:17,docker_combiner_1,0.29,69.50
2024-07-01 12:39:17,docker_extractor_1,0.41,98.57
2024-07-01 12:39:17,docker_minion_1,0.18,26.72
2024-07-01 12:39:17,docker_controller_1,0.41,26.27
2024-07-01 12:39:17,docker_pgbouncer_1,0.02,1.34
2024-07-01 12:39:17,docker_postgres_1,0.00,35.91
2024-07-01 12:39:17,docker_cache_1,71.85,990.00
2024-07-01 12:39:30,docker_detector_1,719.13,1.05
2024-07-01 12:39:30,docker_combiner_1,0.24,69.50
2024-07-01 12:39:30,docker_extractor_1,0.38,98.57
2024-07-01 12:39:30,docker_minion_1,0.18,26.72
2024-07-01 12:39:30,docker_controller_1,0.30,26.26
2024-07-01 12:39:30,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:39:30,docker_postgres_1,0.02,35.92
2024-07-01 12:39:30,docker_cache_1,89.06,983.00
2024-07-01 12:39:43,docker_detector_1,792.44,1.08
2024-07-01 12:39:43,docker_combiner_1,0.50,66.97
2024-07-01 12:39:43,docker_extractor_1,0.55,96.14
2024-07-01 12:39:43,docker_minion_1,0.26,26.72
2024-07-01 12:39:43,docker_controller_1,0.66,26.27
2024-07-01 12:39:43,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:39:43,docker_postgres_1,0.04,35.91
2024-07-01 12:39:43,docker_cache_1,0.34,979.00
2024-07-01 12:39:55,docker_detector_1,711.02,1.01
2024-07-01 12:39:55,docker_combiner_1,0.35,66.97
2024-07-01 12:39:55,docker_extractor_1,0.41,96.14
2024-07-01 12:39:55,docker_minion_1,0.20,26.72
2024-07-01 12:39:55,docker_controller_1,0.40,26.27
2024-07-01 12:39:55,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:39:55,docker_postgres_1,0.00,35.91
2024-07-01 12:39:55,docker_cache_1,77.94,986.10
2024-07-01 12:40:08,docker_detector_1,528.53,1.01
2024-07-01 12:40:08,docker_combiner_1,21.90,119.70
2024-07-01 12:40:08,docker_extractor_1,0.48,96.14
2024-07-01 12:40:08,docker_minion_1,5.79,26.73
2024-07-01 12:40:08,docker_controller_1,4.22,26.26
2024-07-01 12:40:08,docker_pgbouncer_1,2.23,1.33
2024-07-01 12:40:08,docker_postgres_1,0.01,35.91
2024-07-01 12:40:08,docker_cache_1,92.40,980.10
2024-07-01 12:40:21,docker_detector_1,792.99,1.04
2024-07-01 12:40:21,docker_combiner_1,0.47,66.95
2024-07-01 12:40:21,docker_extractor_1,0.56,91.46
2024-07-01 12:40:21,docker_minion_1,0.26,26.75
2024-07-01 12:40:21,docker_controller_1,0.62,26.28
2024-07-01 12:40:21,docker_pgbouncer_1,0.05,1.33
2024-07-01 12:40:21,docker_postgres_1,0.05,35.91
2024-07-01 12:40:21,docker_cache_1,0.36,976.80
2024-07-01 12:40:33,docker_detector_1,791.76,1.04
2024-07-01 12:40:33,docker_combiner_1,0.34,66.95
2024-07-01 12:40:33,docker_extractor_1,0.61,91.46
2024-07-01 12:40:33,docker_minion_1,0.19,26.75
2024-07-01 12:40:33,docker_controller_1,0.54,26.28
2024-07-01 12:40:33,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:40:33,docker_postgres_1,0.02,35.92
2024-07-01 12:40:33,docker_cache_1,0.46,962.10
2024-07-01 12:40:46,docker_detector_1,717.39,1.04
2024-07-01 12:40:46,docker_combiner_1,0.35,69.57
2024-07-01 12:40:46,docker_extractor_1,0.49,98.62
2024-07-01 12:40:46,docker_minion_1,0.22,26.75
2024-07-01 12:40:46,docker_controller_1,0.41,26.27
2024-07-01 12:40:46,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:40:46,docker_postgres_1,1.15,35.95
2024-07-01 12:40:46,docker_cache_1,84.81,976.00
2024-07-01 12:40:59,docker_detector_1,790.65,1.04
2024-07-01 12:40:59,docker_combiner_1,0.52,69.57
2024-07-01 12:40:59,docker_extractor_1,0.59,98.62
2024-07-01 12:40:59,docker_minion_1,0.25,26.75
2024-07-01 12:40:59,docker_controller_1,0.56,26.27
2024-07-01 12:40:59,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:40:59,docker_postgres_1,0.01,35.91
2024-07-01 12:40:59,docker_cache_1,0.33,960.80
2024-07-01 12:41:11,docker_detector_1,0.24,1.04
2024-07-01 12:41:11,docker_combiner_1,12.00,67.04
2024-07-01 12:41:11,docker_extractor_1,46.04,91.49
2024-07-01 12:41:11,docker_minion_1,11.31,26.76
2024-07-01 12:41:11,docker_controller_1,7.50,26.27
2024-07-01 12:41:11,docker_pgbouncer_1,3.96,1.33
2024-07-01 12:41:11,docker_postgres_1,3.02,35.92
2024-07-01 12:41:11,docker_cache_1,2.81,978.00
2024-07-01 12:41:24,docker_detector_1,555.78,1.05
2024-07-01 12:41:24,docker_combiner_1,0.28,67.04
2024-07-01 12:41:24,docker_extractor_1,0.37,91.46
2024-07-01 12:41:24,docker_minion_1,0.18,26.76
2024-07-01 12:41:24,docker_controller_1,0.34,26.27
2024-07-01 12:41:24,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:41:24,docker_postgres_1,0.02,35.91
2024-07-01 12:41:24,docker_cache_1,70.51,989.60
2024-07-01 12:41:37,docker_detector_1,706.18,1.05
2024-07-01 12:41:37,docker_combiner_1,0.38,67.04
2024-07-01 12:41:37,docker_extractor_1,0.55,91.46
2024-07-01 12:41:37,docker_minion_1,0.23,26.76
2024-07-01 12:41:37,docker_controller_1,0.48,26.27
2024-07-01 12:41:37,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:41:37,docker_postgres_1,0.03,35.91
2024-07-01 12:41:37,docker_cache_1,70.17,981.80
2024-07-01 12:41:49,docker_detector_1,791.32,1.05
2024-07-01 12:41:49,docker_combiner_1,0.44,67.02
2024-07-01 12:41:49,docker_extractor_1,0.57,98.62
2024-07-01 12:41:49,docker_minion_1,0.31,26.77
2024-07-01 12:41:49,docker_controller_1,0.60,26.28
2024-07-01 12:41:49,docker_pgbouncer_1,0.04,1.34
2024-07-01 12:41:49,docker_postgres_1,0.03,35.92
2024-07-01 12:41:49,docker_cache_1,0.35,978.20
2024-07-01 12:42:02,docker_detector_1,787.25,1.05
2024-07-01 12:42:02,docker_combiner_1,0.45,67.02
2024-07-01 12:42:02,docker_extractor_1,0.58,98.62
2024-07-01 12:42:02,docker_minion_1,0.21,26.77
2024-07-01 12:42:02,docker_controller_1,0.52,26.28
2024-07-01 12:42:02,docker_pgbouncer_1,0.02,1.34
2024-07-01 12:42:02,docker_postgres_1,0.00,35.91
2024-07-01 12:42:02,docker_cache_1,1.54,985.40
2024-07-01 12:42:15,docker_detector_1,25.76,1.05
2024-07-01 12:42:15,docker_combiner_1,10.02,67.00
2024-07-01 12:42:15,docker_extractor_1,43.75,97.63
2024-07-01 12:42:15,docker_minion_1,11.64,26.78
2024-07-01 12:42:15,docker_controller_1,8.20,26.28
2024-07-01 12:42:15,docker_pgbouncer_1,4.38,1.33
2024-07-01 12:42:15,docker_postgres_1,3.40,35.91
2024-07-01 12:42:15,docker_cache_1,73.34,984.40
2024-07-01 12:42:27,docker_detector_1,706.42,1.09
2024-07-01 12:42:27,docker_combiner_1,0.34,67.00
2024-07-01 12:42:27,docker_extractor_1,0.50,97.63
2024-07-01 12:42:27,docker_minion_1,0.27,26.78
2024-07-01 12:42:27,docker_controller_1,0.48,26.28
2024-07-01 12:42:27,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:42:27,docker_postgres_1,0.02,35.92
2024-07-01 12:42:27,docker_cache_1,0.36,971.80
2024-07-01 12:42:40,docker_detector_1,793.73,1.05
2024-07-01 12:42:40,docker_combiner_1,0.43,67.00
2024-07-01 12:42:40,docker_extractor_1,0.60,97.63
2024-07-01 12:42:40,docker_minion_1,0.28,26.78
2024-07-01 12:42:40,docker_controller_1,0.55,26.28
2024-07-01 12:42:40,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:42:40,docker_postgres_1,0.00,35.92
2024-07-01 12:42:40,docker_cache_1,0.41,959.70
2024-07-01 12:42:53,docker_detector_1,207.26,1.02
2024-07-01 12:42:53,docker_combiner_1,0.24,77.23
2024-07-01 12:42:53,docker_extractor_1,0.33,97.64
2024-07-01 12:42:53,docker_minion_1,0.19,26.78
2024-07-01 12:42:53,docker_controller_1,0.29,26.29
2024-07-01 12:42:53,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:42:53,docker_postgres_1,0.01,35.91
2024-07-01 12:42:53,docker_cache_1,95.17,986.60
2024-07-01 12:43:05,docker_detector_1,713.99,1.02
2024-07-01 12:43:05,docker_combiner_1,0.37,77.23
2024-07-01 12:43:05,docker_extractor_1,0.55,97.64
2024-07-01 12:43:05,docker_minion_1,0.28,26.78
2024-07-01 12:43:05,docker_controller_1,0.45,26.29
2024-07-01 12:43:05,docker_pgbouncer_1,0.04,1.33
2024-07-01 12:43:05,docker_postgres_1,1.04,35.91
2024-07-01 12:43:05,docker_cache_1,72.30,983.20
2024-07-01 12:43:18,docker_detector_1,5.37,1.03
2024-07-01 12:43:18,docker_combiner_1,34.67,77.23
2024-07-01 12:43:18,docker_extractor_1,44.23,98.62
2024-07-01 12:43:18,docker_minion_1,0.19,26.78
2024-07-01 12:43:18,docker_controller_1,7.33,26.45
2024-07-01 12:43:18,docker_pgbouncer_1,3.97,1.34
2024-07-01 12:43:18,docker_postgres_1,3.10,35.91
2024-07-01 12:43:18,docker_cache_1,2.60,974.20
2024-07-01 12:43:31,docker_detector_1,622.27,1.05
2024-07-01 12:43:31,docker_combiner_1,0.36,77.23
2024-07-01 12:43:31,docker_extractor_1,0.44,98.61
2024-07-01 12:43:31,docker_minion_1,0.23,26.79
2024-07-01 12:43:31,docker_controller_1,0.41,26.29
2024-07-01 12:43:31,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:43:31,docker_postgres_1,0.00,35.92
2024-07-01 12:43:31,docker_cache_1,69.37,982.90
2024-07-01 12:43:43,docker_detector_1,294.43,1.05
2024-07-01 12:43:43,docker_combiner_1,0.25,77.23
2024-07-01 12:43:43,docker_extractor_1,0.58,98.61
2024-07-01 12:43:43,docker_minion_1,0.19,26.79
2024-07-01 12:43:43,docker_controller_1,0.35,26.29
2024-07-01 12:43:43,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:43:43,docker_postgres_1,0.01,35.91
2024-07-01 12:43:43,docker_cache_1,72.61,979.00
2024-07-01 12:43:56,docker_detector_1,790.35,1.05
2024-07-01 12:43:56,docker_combiner_1,0.44,77.23
2024-07-01 12:43:56,docker_extractor_1,0.62,91.46
2024-07-01 12:43:56,docker_minion_1,0.31,26.79
2024-07-01 12:43:56,docker_controller_1,0.58,26.30
2024-07-01 12:43:56,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:43:56,docker_postgres_1,0.00,35.92
2024-07-01 12:43:56,docker_cache_1,0.34,977.70
2024-07-01 12:44:09,docker_detector_1,782.42,1.08
2024-07-01 12:44:09,docker_combiner_1,0.38,77.23
2024-07-01 12:44:09,docker_extractor_1,0.38,91.46
2024-07-01 12:44:09,docker_minion_1,0.26,26.79
2024-07-01 12:44:09,docker_controller_1,0.59,26.30
2024-07-01 12:44:09,docker_pgbouncer_1,0.04,1.33
2024-07-01 12:44:09,docker_postgres_1,0.00,35.91
2024-07-01 12:44:09,docker_cache_1,9.80,982.50
2024-07-01 12:44:21,docker_detector_1,0.31,1.04
2024-07-01 12:44:21,docker_combiner_1,100.31,125.70
2024-07-01 12:44:21,docker_extractor_1,0.40,91.46
2024-07-01 12:44:21,docker_minion_1,0.21,26.79
2024-07-01 12:44:21,docker_controller_1,0.35,26.29
2024-07-01 12:44:21,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:44:21,docker_postgres_1,0.02,35.91
2024-07-01 12:44:21,docker_cache_1,72.60,983.20
2024-07-01 12:44:34,docker_detector_1,789.87,1.04
2024-07-01 12:44:34,docker_combiner_1,0.50,69.50
2024-07-01 12:44:34,docker_extractor_1,0.62,91.46
2024-07-01 12:44:34,docker_minion_1,0.25,26.82
2024-07-01 12:44:34,docker_controller_1,0.55,26.30
2024-07-01 12:44:34,docker_pgbouncer_1,0.05,1.34
2024-07-01 12:44:34,docker_postgres_1,0.00,35.92
2024-07-01 12:44:34,docker_cache_1,0.37,973.20
2024-07-01 12:44:47,docker_detector_1,796.19,1.04
2024-07-01 12:44:47,docker_combiner_1,0.49,69.50
2024-07-01 12:44:47,docker_extractor_1,0.59,91.46
2024-07-01 12:44:47,docker_minion_1,0.30,26.82
2024-07-01 12:44:47,docker_controller_1,0.60,26.30
2024-07-01 12:44:47,docker_pgbouncer_1,0.03,1.34
2024-07-01 12:44:47,docker_postgres_1,0.02,35.92
2024-07-01 12:44:47,docker_cache_1,0.31,958.20
2024-07-01 12:44:59,docker_detector_1,229.33,1.04
2024-07-01 12:44:59,docker_combiner_1,0.26,75.05
2024-07-01 12:44:59,docker_extractor_1,0.55,91.46
2024-07-01 12:44:59,docker_minion_1,0.16,26.84
2024-07-01 12:44:59,docker_controller_1,0.30,26.30
2024-07-01 12:44:59,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:44:59,docker_postgres_1,0.02,35.91
2024-07-01 12:44:59,docker_cache_1,71.10,970.30
2024-07-01 12:45:12,docker_detector_1,729.10,1.04
2024-07-01 12:45:12,docker_combiner_1,0.37,75.05
2024-07-01 12:45:12,docker_extractor_1,0.56,91.46
2024-07-01 12:45:12,docker_minion_1,0.25,26.84
2024-07-01 12:45:12,docker_controller_1,0.53,26.30
2024-07-01 12:45:12,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:45:12,docker_postgres_1,0.00,35.91
2024-07-01 12:45:12,docker_cache_1,65.65,959.90
2024-07-01 12:45:24,docker_detector_1,0.36,1.04
2024-07-01 12:45:24,docker_combiner_1,48.73,73.76
2024-07-01 12:45:24,docker_extractor_1,40.97,100.80
2024-07-01 12:45:24,docker_minion_1,0.17,26.84
2024-07-01 12:45:24,docker_controller_1,3.79,26.30
2024-07-01 12:45:24,docker_pgbouncer_1,2.05,1.33
2024-07-01 12:45:24,docker_postgres_1,1.52,35.91
2024-07-01 12:45:24,docker_cache_1,3.08,976.80
2024-07-01 12:45:37,docker_detector_1,704.64,1.05
2024-07-01 12:45:37,docker_combiner_1,0.30,73.76
2024-07-01 12:45:37,docker_extractor_1,0.33,91.46
2024-07-01 12:45:37,docker_minion_1,0.17,26.84
2024-07-01 12:45:37,docker_controller_1,0.32,26.30
2024-07-01 12:45:37,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:45:37,docker_postgres_1,0.02,35.91
2024-07-01 12:45:37,docker_cache_1,88.81,985.60
2024-07-01 12:45:50,docker_detector_1,716.34,1.05
2024-07-01 12:45:50,docker_combiner_1,0.32,73.76
2024-07-01 12:45:50,docker_extractor_1,0.52,91.46
2024-07-01 12:45:50,docker_minion_1,0.23,26.84
2024-07-01 12:45:50,docker_controller_1,0.49,26.30
2024-07-01 12:45:50,docker_pgbouncer_1,0.04,1.33
2024-07-01 12:45:50,docker_postgres_1,0.01,35.92
2024-07-01 12:45:50,docker_cache_1,69.91,977.90
2024-07-01 12:46:02,docker_detector_1,792.41,1.07
2024-07-01 12:46:02,docker_combiner_1,0.47,72.93
2024-07-01 12:46:02,docker_extractor_1,0.64,91.47
2024-07-01 12:46:02,docker_minion_1,0.30,26.86
2024-07-01 12:46:02,docker_controller_1,0.60,26.30
2024-07-01 12:46:02,docker_pgbouncer_1,0.05,1.33
2024-07-01 12:46:02,docker_postgres_1,0.03,35.91
2024-07-01 12:46:02,docker_cache_1,0.34,977.30
2024-07-01 12:46:15,docker_detector_1,722.26,1.01
2024-07-01 12:46:15,docker_combiner_1,0.28,72.93
2024-07-01 12:46:15,docker_extractor_1,0.42,91.47
2024-07-01 12:46:15,docker_minion_1,0.18,26.86
2024-07-01 12:46:15,docker_controller_1,0.44,26.30
2024-07-01 12:46:15,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:46:15,docker_postgres_1,0.00,35.91
2024-07-01 12:46:15,docker_cache_1,0.29,977.30
2024-07-01 12:46:28,docker_detector_1,726.79,1.05
2024-07-01 12:46:28,docker_combiner_1,33.80,144.90
2024-07-01 12:46:28,docker_extractor_1,0.42,91.47
2024-07-01 12:46:28,docker_minion_1,5.09,26.87
2024-07-01 12:46:28,docker_controller_1,4.08,26.30
2024-07-01 12:46:28,docker_pgbouncer_1,2.16,1.33
2024-07-01 12:46:28,docker_postgres_1,1.63,35.92
2024-07-01 12:46:28,docker_cache_1,85.42,972.70
2024-07-01 12:46:40,docker_detector_1,786.35,1.04
2024-07-01 12:46:40,docker_combiner_1,0.42,60.77
2024-07-01 12:46:40,docker_extractor_1,0.61,91.47
2024-07-01 12:46:40,docker_minion_1,0.26,26.87
2024-07-01 12:46:40,docker_controller_1,0.56,26.30
2024-07-01 12:46:40,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:46:40,docker_postgres_1,0.04,35.91
2024-07-01 12:46:40,docker_cache_1,0.43,978.50
2024-07-01 12:46:53,docker_detector_1,790.46,1.04
2024-07-01 12:46:53,docker_combiner_1,0.45,60.77
2024-07-01 12:46:53,docker_extractor_1,0.58,91.47
2024-07-01 12:46:53,docker_minion_1,0.20,26.87
2024-07-01 12:46:53,docker_controller_1,0.55,26.30
2024-07-01 12:46:53,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:46:53,docker_postgres_1,0.03,35.91
2024-07-01 12:46:53,docker_cache_1,0.28,954.70
2024-07-01 12:47:06,docker_detector_1,720.57,1.04
2024-07-01 12:47:06,docker_combiner_1,0.37,75.86
2024-07-01 12:47:06,docker_extractor_1,0.62,91.47
2024-07-01 12:47:06,docker_minion_1,0.20,26.88
2024-07-01 12:47:06,docker_controller_1,0.49,26.30
2024-07-01 12:47:06,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:47:06,docker_postgres_1,0.00,35.91
2024-07-01 12:47:06,docker_cache_1,68.55,977.30
2024-07-01 12:47:18,docker_detector_1,790.10,1.04
2024-07-01 12:47:18,docker_combiner_1,0.47,75.86
2024-07-01 12:47:18,docker_extractor_1,0.64,91.47
2024-07-01 12:47:18,docker_minion_1,0.25,26.88
2024-07-01 12:47:18,docker_controller_1,0.59,26.30
2024-07-01 12:47:18,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:47:18,docker_postgres_1,0.03,35.92
2024-07-01 12:47:18,docker_cache_1,0.32,956.40
2024-07-01 12:47:31,docker_detector_1,0.29,1.04
2024-07-01 12:47:31,docker_combiner_1,35.39,73.86
2024-07-01 12:47:31,docker_extractor_1,48.61,100.10
2024-07-01 12:47:31,docker_minion_1,8.11,26.93
2024-07-01 12:47:31,docker_controller_1,5.15,26.32
2024-07-01 12:47:31,docker_pgbouncer_1,2.92,1.47
2024-07-01 12:47:31,docker_postgres_1,2.15,35.92
2024-07-01 12:47:31,docker_cache_1,1.48,969.40
2024-07-01 12:47:44,docker_detector_1,224.16,1.05
2024-07-01 12:47:44,docker_combiner_1,0.26,73.86
2024-07-01 12:47:44,docker_extractor_1,0.37,91.47
2024-07-01 12:47:44,docker_minion_1,0.16,26.89
2024-07-01 12:47:44,docker_controller_1,0.34,26.30
2024-07-01 12:47:44,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:47:44,docker_postgres_1,0.00,35.91
2024-07-01 12:47:44,docker_cache_1,72.14,987.30
2024-07-01 12:47:56,docker_detector_1,720.20,1.05
2024-07-01 12:47:56,docker_combiner_1,0.41,73.86
2024-07-01 12:47:56,docker_extractor_1,0.55,91.47
2024-07-01 12:47:56,docker_minion_1,0.23,26.89
2024-07-01 12:47:56,docker_controller_1,0.53,26.30
2024-07-01 12:47:56,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:47:56,docker_postgres_1,0.01,35.92
2024-07-01 12:47:56,docker_cache_1,82.49,980.10
2024-07-01 12:48:09,docker_detector_1,795.00,1.05
2024-07-01 12:48:09,docker_combiner_1,0.46,76.93
2024-07-01 12:48:09,docker_extractor_1,0.61,96.95
2024-07-01 12:48:09,docker_minion_1,0.25,26.90
2024-07-01 12:48:09,docker_controller_1,0.65,26.30
2024-07-01 12:48:09,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:48:09,docker_postgres_1,0.00,35.92
2024-07-01 12:48:09,docker_cache_1,0.35,978.30
2024-07-01 12:48:22,docker_detector_1,364.97,1.05
2024-07-01 12:48:22,docker_combiner_1,0.30,76.93
2024-07-01 12:48:22,docker_extractor_1,0.42,96.95
2024-07-01 12:48:22,docker_minion_1,0.19,26.90
2024-07-01 12:48:22,docker_controller_1,0.42,26.30
2024-07-01 12:48:22,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:48:22,docker_postgres_1,0.03,35.91
2024-07-01 12:48:22,docker_cache_1,87.72,985.30
2024-07-01 12:48:34,docker_detector_1,346.53,1.05
2024-07-01 12:48:34,docker_combiner_1,46.97,75.62
2024-07-01 12:48:34,docker_extractor_1,0.41,96.94
2024-07-01 12:48:34,docker_minion_1,5.47,26.91
2024-07-01 12:48:34,docker_controller_1,4.04,26.30
2024-07-01 12:48:34,docker_pgbouncer_1,0.03,1.33
2024-07-01 12:48:34,docker_postgres_1,1.62,35.92
2024-07-01 12:48:34,docker_cache_1,71.85,977.80
2024-07-01 12:48:47,docker_detector_1,793.74,1.08
2024-07-01 12:48:47,docker_combiner_1,0.41,73.06
2024-07-01 12:48:47,docker_extractor_1,0.54,91.48
2024-07-01 12:48:47,docker_minion_1,0.23,26.91
2024-07-01 12:48:47,docker_controller_1,0.55,26.30
2024-07-01 12:48:47,docker_pgbouncer_1,0.04,1.33
2024-07-01 12:48:47,docker_postgres_1,0.05,35.91
2024-07-01 12:48:47,docker_cache_1,0.38,975.30
2024-07-01 12:49:00,docker_detector_1,790.28,1.05
2024-07-01 12:49:00,docker_combiner_1,0.56,73.06
2024-07-01 12:49:00,docker_extractor_1,0.60,91.48
2024-07-01 12:49:00,docker_minion_1,0.29,26.91
2024-07-01 12:49:00,docker_controller_1,0.59,26.30
2024-07-01 12:49:00,docker_pgbouncer_1,0.04,1.33
2024-07-01 12:49:00,docker_postgres_1,0.00,35.91
2024-07-01 12:49:00,docker_cache_1,0.32,959.60
2024-07-01 12:49:12,docker_detector_1,451.03,1.05
2024-07-01 12:49:12,docker_combiner_1,0.26,72.41
2024-07-01 12:49:12,docker_extractor_1,0.41,91.47
2024-07-01 12:49:12,docker_minion_1,0.17,26.93
2024-07-01 12:49:12,docker_controller_1,0.33,26.30
2024-07-01 12:49:12,docker_pgbouncer_1,0.02,1.33
2024-07-01 12:49:12,docker_postgres_1,0.02,35.91
2024-07-01 12:49:12,docker_cache_1,69.46,979.70
2024-07-01 12:49:25,docker_detector_1,793.74,1.02
2024-07-01 12:49:25,docker_combiner_1,0.43,72.41
2024-07-01 12:49:25,docker_extractor_1,0.62,91.47
2024-07-01 12:49:25,docker_minion_1,0.27,26.93
2024-07-01 12:49:25,docker_controller_1,0.58,26.30
2024-07-01 12:49:25,docker_pgbouncer_1,0.04,1.33
2024-07-01 12:49:25,docker_postgres_1,0.03,35.91
2024-07-01 12:49:25,docker_cache_1,0.41,960.00
2024-07-01 12:49:38,docker_detector_1,53.94,1.03
2024-07-01 12:49:38,docker_combiner_1,0.29,72.34
2024-07-01 12:49:38,docker_extractor_1,39.15,91.48
2024-07-01 12:49:38,docker_minion_1,5.65,26.94
2024-07-01 12:49:38,docker_controller_1,3.95,26.30
2024-07-01 12:49:38,docker_pgbouncer_1,2.05,1.34
2024-07-01 12:49:38,docker_postgres_1,1.54,35.91
2024-07-01 12:49:38,docker_cache_1,1.84,975.40
2024-07-01 12:49:50,docker_detector_1,551.38,1.04
2024-07-01 12:49:50,docker_combiner_1,0.25,72.34
2024-07-01 12:49:50,docker_extractor_1,0.35,91.47
2024-07-01 12:49:50,docker_minion_1,0.16,26.94
2024-07-01 12:49:50,docker_controller_1,0.35,26.30
2024-07-01 12:49:50,docker_pgbouncer_1,0.03,1.34
2024-07-01 12:49:50,docker_postgres_1,0.02,35.92
