Container,CPU Usage (%),Memory Usage (%),Network Usage
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.16%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,10.22%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,10.62%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.15%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.11%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.14%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.18%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.15%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,10.22%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,10.39%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.15%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.17%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.22%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.12%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.16%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.14%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.18%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.15%,0.10%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,98.56%,0.13%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,98.92%,0.13%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,98.55%,0.13%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.14%,0.13%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.13%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.15%,0.13%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.13%,0B / 0B
k8s_combiner_combiner-dd59df486-wnvfx_default_061af685-a2b4-4b98-96ad-7e9aae98ae95_0,0.13%,0.13%,0B / 0B
